exp_id,ix,condition,task_duration,age,sex,report_a,coded_a,report_b,coded_b
4,586,flip,870744,26,female,The number of stripes on the magic eggs determines how much the stick will be reduced. The stick lengths do not increase at all and the spots on the eggs do not have any effect on the stick lengths.,subtraction,When there is only one spot on the magic egg the length of the stick doesnt change but when the egg has two or three spots the stick length changes (it increases by 2).,add_2
4,587,combine,675673,31,male,The dots on the eggs are multiplied by how many segments are on the stick. The answer is then reflected on the sticks. For example one dot on the first egg multiplied by three segments on the stick (1x3) and the answer is three. The segments remain the same as there were already three.  However three dots on the third egg multiplied by one segment on the stick (3x1) the answer is still three though the stick changes to three segments because the answer to the equation is reflected on the stick segments.,mult,The lines in the eggs represent how many pieces of the segment they will subtract. So in the last example there were three lines and three parts of the segment were taken away.,subtraction
4,588,flip,961418,30,male,I feel the sticks and eggs are both important. As long as the eggs are within the inside of the red sticks it will decrease the green blocks by however many red sticks are present within the circle. For example 1 egg and 1 red stick decreases the green blocks by 1. 2 sticks and 1 circle within the sticks decreases it by two etc. ,complex,If there is 1 egg touching the right side there is no movement or change in blocks. So If there is 1 egg that is touching the right side but 2 not touching and floating anywhere else then the blocks will increase by 2 eggs + the original amount of blocks that were there in the beginning.,complex
4,589,combine,671450,23,female,Two dots create two extra sticks. Three dots create one extra stick,complex,The similarities are when theyre is lines in the magic eggs they remove a stick. When there is just the magic egg they add sticks.,complex
4,590,flip,384338,26,female,For each stripe that is on the egg the length of the block decreases by one.,subtraction,When there is an even number the amount of blocks are added however if there is an odd number you add the amount of block of the even number beforehand.,complex
4,591,flip,922307,34,female,the more stripes in the egg the more the stick decreases,complex,the stick increases with more than one ball inside,complex
4,592,flip,957966,21,female,There is always four objects so the top one has one strip one dot on the egg and the two stick segments making four objects. Same with the other two cases. ,complex,The amount of strips on an egg determines how many stick segments get removed. One dot on an egg has not effect on the number of stick segments but 2 dots on an egg will add another 2 stick segments.,add_2
4,593,combine,489996,37,male,Dots on the egg when linked with a stick add new segments to the stick.  The number of new segments added depends on the number of spots in multiples of 2.  (i.e 4 dots would increase the length by 4 3 by 2 2 by 2 and 1 by 0).,mult,Lines on the egg take away a segment of the stick when they touch.  Dots will increase the length of the stick but the addition corresponds with multiples of 2 so 3 dots will only lead to an increase of 2 segments 4 by 4 etc).,ground_truth
4,594,flip,632905,31,female,The lines on the egg correspond to how many segments will be removed from the sticks. E.g one line through the egg means 1 segment will be taken away,subtraction,One dot no change Two dots the segments double  3 dots is one more segment,complex
4,595,combine,305457,28,female,The more amount of eggs the length of stick increases. For example 3 eggs equals three blocks of stick.,complex,Stripes in the eggs decreases the size of the stick.,complex
4,596,combine,810888,42,male,That the number of spots on the egg multiplies the number of segments upon the stick that it touches. Ergo one spot changes nothing. Two spots multiplies segments by two...etc,mult,The spots multiply the number of segments by the corresponding figure (one spot equals x1 two spots equal x2 and so on) and the stripes subtract the corresponding figure from the stick segments (two stripes equals minus two segments on the stick),ground_truth
4,597,combine,449119,27,female,1. 1 ball = times the sticks by 1 2. 2 balls = times the sticks by 2 3. 3 balls = times the sticks by 3,mult,from checks 4-6 the balls do not matter for the effect the number of orange sticks in the egg determines the removal of length in stick. i.e three orange sticks in the egg means removing 3 off the stick.,subtraction
4,598,combine,518058,25,other,The number of dots on the egg multiplied by the current number of segments in the stick equals the resulting number of segments in the stick when the egg is applied.,mult,The dots indicate that you first multiply the number of dots by the segments in the stick. Then you subtract the number of lines from the current length of the stick to get the final length of the stick.,ground_truth
4,599,flip,916289,31,male,The amount of stripes on the egg with one dot indicates how much shorter the stick will become. E.g. Egg with 1 stripe and 1 dot decreases the length of the stick by one notch. Egg with 2 stripes and 1 dot decreases the length of the stick by 2 notches. Egg with 3 stripes and 1 dot decreases the stick by 3 notches.,subtraction,The dots on the eggs indicates the multiplication of the growth.,mult
4,600,combine,793583,25,male,I think its the position of the dots and also a mathematical sum,complex,Ok so the dots add and the lines minus,complex
4,601,flip,1277048,25,female,when the egg has one stripe and dot it only removes one stick and if it has 2 stripes and a  dot it removes 2 sticks and if it has 3 and a dot it removes all 3 sticks,complex,it matters according to how the dots are placed when placed in the middle is doesnt affect the sticks when placed on the side that hits the  sticks it increases the sticks like number 5,complex
4,602,flip,679312,54,female,I think that the number of sticks in the egg will reduce the number of segments by the same number . I do not think that the dots have any effect at all.,subtraction,I think that the number of dots is the amount that you multiply the number of segments by 1 dot so multiply by 1,mult
4,603,flip,344444,25,female,The number of stripes in the eggs corresponds to how many segments are removed from the stick,subtraction,The number dots in the egg is the multiplication factor of the segments in the original stick,mult
4,604,flip,613989,32,male,Known impact - the higher the number of sticks in the egg causes a three length stick to reduce its size. i.e more sticks in circle = less length in the stick.  I am not sure about the position of the circle in the egg or the impact to a longer  shorter stick. ,complex,the number of circles in the egg multiples the lenghth of the stick i.e. 1 circle * the existing length = the existing length 2 circles * the existing length = twice the size of the stick etc ...,mult
4,605,combine,596693,44,female,If the number of spots on the egg is smaller than the number of segments the stick stays the same length. If the number of spots is the same as the number of segments it doubles the stick length.  If the number of spots is more than the segments then the stick grows to the same number of segments as there are spots.  This happens when the egg moves next to the stick,complex,The number of stripes on the egg reduces the number of segments in the stick by how many stripes there are on the egg if the number of spots is less than the segment length.,subtraction
4,606,flip,268091,54,male,number of stripes etermines shortening of length,subtraction,spot adds 1 23 spots add 2,add_2
4,607,combine,204464,23,male,the more dots on the egg the higher the probability the stick will increase in length,complex,stripes take away length spots add them. stipes have more wieght on the result than sticks,complex
4,608,combine,1053974,24,female,The magic eggs that have more than one spot on them add two segments of sticks to the already existing ones. However their lenth remains the same. When the magic egg has only 1 spot it has no effect on the sticks but as soon as there is more than 1 spot on the egg then two sticks are added to the segment increasing their length.,complex,When the magic egg has a single spot no sticks are added to the segment. And once there is more than one two sticks are added. When the egg has both spot and a stripes the number of stripes that are shown on the egg are then subtracted from the segment of sticks. So anytime there was a single spot it has no effect on the segment at all. However stripes on the egg indicate the number of sticks that must be subtracted from the segment.,complex
4,609,flip,385679,34,male,I think each line within the egg removes a segment of the stick,subtraction,The dot in the egg is multiplied by the number of segments in the stick,mult
4,610,flip,644327,58,male,Egg with one stripe reduces the three module stick size by one module egg with two stripes reduces the three module stick size by two modules egg with three sticks reduces the three module stick size by three modules.,complex,Eggs with one dot have no effect eggs with two dots double the  modules eggs with three dots triple the modules.,mult
4,611,combine,248476,39,female,the length of the sticks will increase,complex,More eggs are closer to the lines. The lines will be longer.,complex
4,612,flip,907663,68,female,The number of lines inside each egg dictates the number of sticks that will DECREASE the number of lines also dictates how the sticks will INCREASE and the position of the dot I am not quite sure about yet but it may be an affirmative that the early things will happen depending on its position.,complex,The number of dots inside each egg equals the x factor - ie one dot will say same 2 dots will double sticks and 3 will triple sticks,mult
4,613,flip,295866,34,female,Stick numbers seem to match the segment number.  At the moment it doesnt seem that the spots in the eggs affect the number of segments or the stick length.,uncertain,Now I am entirely unsure about the casual relationship between the two. There doesnt seem to be any logic that is immediately jumping out at me with regards to the numbers spots and the number of segments after the egg has moved. I am currently struggling to figure out the relationship.  My previous observation was based on the number of sticks and then the number of segments. So without any sticks whatsoever and different numbers of dots I am officially confused.,uncertain
4,614,flip,382801,23,female,I think one dot means the number of segments decrease and the number of lines show by how many. i.e. 2 lines means the stick decreases by 2 segments. ,subtraction,The number of segments of stick that exist are multiplied by the spots on the egg. So in the first example 1 is multiplied by 3therefore the stick will have three segments after being touched. In the second example 2 is multiplied by 2 making 4 segments of the stick after being touched.,mult
4,615,flip,455482,24,male,The number of bars on the magical egg decrease the stick length each bare decrease the length by 1,subtraction,Each pair of dots increase the length by 2 but it only works by pair so if we add a dot nothing happen until we add another one,add_2
4,616,flip,513254,29,female,the amount of lines on the egg takes away the same amount of lines on the sticks  for example one line magic egg takes away one square off the line  ,subtraction,1 spot on the egg does not do anything  two dots on the egg adds two blocks  3 dots on the egg adds two blocks,add_2
4,617,flip,1167108,22,male,An increase of the stripes by one on the eggs results in a decrease in the size of the stick by one bar.,subtraction,The number of dots on the eggs multiplied by the number of bars making up the original stick equals the number of bars making up the stick after the egg touches it.,mult
4,618,flip,1183728,30,female,The more stripes it has it makes the length of the stick shorter.,complex,Some dots increase the length of the stick while others stay the same length.,complex
4,619,combine,307467,24,female,the first with one spot does not change anything the other 2 add 2 lengths extra to each stick,add_2,the amount of lines on the egg are how many lengths the stick reduces by,subtraction
4,620,combine,480590,42,female,if the eggs have an even number of spots they can make the sticks longer by 2 units; if they contain an odd number they lengthen by 0 0r 1 unit only,complex,The lines on the eggs corresponds to the number of units the sticks decrease in length by,subtraction
4,621,combine,681893,20,female,the magic eggs multiply the number of stick segments by the number of dots on the egg. number of segments after contact (n) = number of dots (d) x number of segments before contact (sg),mult,the number of segments after contact (n) = (the number of dots on the egg (d) x the number of segments before contact (sg)) - the number of red lines on the egg (l). n=(d x sg)-l The stick is multiplied by the number of dots on the egg and then loses a segment for each red line on the egg.,ground_truth
4,622,combine,341512,21,female,2 dots + on the magic eggs increase stick length by 2,add_2,for each stripe in the magic egg the stick loses a segment,subtraction
4,623,combine,601326,52,female,When there is an even number of spots the eggs double when they touch the sticks.,complex,i still think it depends how many eggs there are but my last theory is wrong.  i still think it might have something to do with odd or even numbers of eggs.,complex
4,624,combine,571852,31,male,the egg doubles depending on the number and how many eggs,complex,the more lines the more the boxes get removed,complex
4,625,combine,588887,57,female,I think the egg had to have more than one dot to grow but dont know why one with 2 dots grew to 4 and the one with 3 dots grew to 3,uncertain,The stripes take away the number of sticks that there are stripes,subtraction
4,626,combine,865703,38,female,You multiply the dots by the sticks ie. 1) 1 x 3 which = 3 so the stick stays the same. 2) 2 x 2 =4 so the stick increases in size. 3) 3 x 1 = 3 so the stick stays the same.,mult,The dots multiply and the stripes subtract ie. 4)1 x 3 = 3 then subtract 1 and you are left with 2 blocks. 5) 1 x 3 =3 then subtract 2 and you are left with 1 block. 6)1 x 3 = 3 then subtract 3 and you are left with 0 blocks.,ground_truth
4,627,combine,905111,45,female,The number of dots indicates the multiplication factor of the segments so if there are 2 dots the segments are increased by a factor of 2.,mult,If the dots are on there own (so no stripes present) then the segments are increased by multiplying by the amount of dots.  If stripes are present then the number of segments decrease by the amount of stripes that are present. When there are stripes and more than 1 dot I would predict that you multiply the number of segments by the dots but then reduce by the amount by the amount of stripes.,ground_truth
4,628,combine,703827,52,female,I think the number of spots are multiplied by the number of rows on the stick so 1x3 is no change. 2x2 increases to 4 3 x1 increases the stick to 3.,mult,The spots are multiplied so one spot multiples the blocks by one therefore no change. 2 spots multiples by two so for example 2 spots hitting two blocks lengthens it to four. The lines need to be subtracted. So for example two spots hits two blocks making four but if there is one stripe it gets taken away so the final line is three blocks long.,ground_truth
4,629,combine,512963,60,male,They increase the length of the sticks by the number of dots in the egg,complex,Each line removes one segment in the stick.,subtraction
4,630,combine,749574,25,male,An odd number of dots causes the length of the sticks to be odd and an even number of dots causes the length of the sticks to be even. ,complex,An equal increase in the number of stripes leads to an equal decrease of the stickss length.,subtraction
4,631,combine,581095,26,female,even number of circles in the eggs doubles the planks,complex,if the dot is higher up in the egg then more planks,complex
4,632,combine,442224,29,female,I think the magic eggs would change the length of the stick when it touch the stick. ,uncertain,When the magic eggs touch the stick it changes the number of the stick.,uncertain
